shortme	for2591_id	species	sex	strain	animal_id	treatment	subproject	groups	mod	repeats	bwc	rgs	tint_mouse	nesting_rat	burrowing_rat	openfield_rat	cort_plasma	cort_fec	cort_fur_hair	food	social_interaction	Sacc_pref	OF_rearing_frequency	Of_immobile_duration	OF_center_time	BWB_WB	BWB_entries_in_BB	BWB_streching	BWB_LT	EPM_stretching	EPM_head_dip	EPM_closed_arms_duration	EPM_open_arms_duration	EPM_open1_3	Adrel_glands	Creatincise	Oxytocin	BDNF	Irwin	Seizures_n	Seizures_duration	Act_d	Act_n	HR_d	HR_n	NN.I_d	NN.I_n	NNx_d	NNx_n	pNNx_d	pNNx_n	RMSSD_d	RMSSD_n	SDNN_d	SDNN_n	MPPF_hippocampus_L	MPPF_hippocampus_R	MPPF_mPFC	MPPF_septum	FDG_mPFC	FDG_septum	FDG_amygdala	FDG_striatum	FDG_hypothalamus	FDG_thalamus	FDG_parietal_cortex	FDG_hippocampus	Init.ADT	Init.SD	total.SD	Mean.SD
Kindling_behaviour	P11	rat	female	Sprague Dawley	113	sham	beh	kind_beh_sham	kind	-1					1490.2			0.659	13.77																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	76	sham	beh	kind_beh_sham	kind	-1					1902.9			0.731	13.1																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	77	sham	beh	kind_beh_sham	kind	-1					1984.2			0.731																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	118	sham	beh	kind_beh_sham	kind	-1					1268.6			1.117	15.8																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	74	sham	beh	kind_beh_sham	kind	-1					2099.4			2.419	7.78																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	100	ive	beh	kind_beh_ive	kind	-1					1227.1			1.619	14.72																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	121	ive	beh	kind_beh_ive	kind	-1					1174.7			1.695	17.82																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	68	ive	beh	kind_beh_ive	kind	-1					1775.2			0.752	22.28																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	91	ive	beh	kind_beh_ive	kind	-1					0			0.754	18.09																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	101	ive	beh	kind_beh_ive	kind	-1					1463.1			1.646	14.18																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	73	ive	beh	kind_beh_ive	kind	-1					1759.2			0.571	14.18																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	84	ive	beh	kind_beh_ive	kind	-1					1715.6			0.75	17.55																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	72	ive	beh	kind_beh_ive	kind	-1					2069.1			0.115	12.91																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	102	ive	beh	kind_beh_ive	kind	-1					1613.5			0.647	13.77																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	119	ive	beh	kind_beh_ive	kind	-1					1387.9			1.138	20.39																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	89	ive	beh	kind_beh_ive	kind	-1					1537.6			0.863	20.93																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	114	ive	beh	kind_beh_ive	kind	-1					2069.9			0.683	14.58																					0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	71	SE	beh	kind_beh_SE	kind	1			95	3	1150.7			0.998																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	67	SE	beh	kind_beh_SE	kind	1			39	3	1472.3			0.11																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	81	SE	beh	kind_beh_SE	kind	1			10	3	1073.2			1.105																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	112	SE	beh	kind_beh_SE	kind	1			17	3	1857.4			0.586																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	98	SE	beh	kind_beh_SE	kind	1			270	3	1723.3			1.712																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	82	SE	beh	kind_beh_SE	kind	1			65	2	1666.5			0.794																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	108	SE	beh	kind_beh_SE	kind	1			83	3	1562.6			0.573																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	96	SE	beh	kind_beh_SE	kind	1			187	2	1298.4			0.956																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	90	SE	beh	kind_beh_SE	kind	1			90	3	2095.1																									0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	69	SE	beh	kind_beh_SE	kind	1			198	3	967.2			1.132																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	75	SE	beh	kind_beh_SE	kind	1			85	2	1467.7			1.413																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	88	SE	beh	kind_beh_SE	kind	1			167	2	1539.5			0.865																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	110	sham	beh	kind_beh_sham	kind	1			215	2	1197.5			3.169																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	93	sham	beh	kind_beh_sham	kind	1			200	3	2162.6			0.842																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	83	sham	beh	kind_beh_sham	kind	1			21	3	1386.7																									0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	107	sham	beh	kind_beh_sham	kind	1			95	3	1374.7			0.71																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	116	sham	beh	kind_beh_sham	kind	1			101	2	1413			0.428																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	79	sham	beh	kind_beh_sham	kind	1			15	3	1149.8			1.092																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	103	sham	beh	kind_beh_sham	kind	1			70	2	1518.7			0.71																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	113	sham	beh	kind_beh_sham	kind	1			34	3	1089.2			0.762																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	76	sham	beh	kind_beh_sham	kind	1			45	2	2099			0.798																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	77	sham	beh	kind_beh_sham	kind	1			45	3	1630.8			0.798																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	118	sham	beh	kind_beh_sham	kind	1			54	3	1061.3			1.554																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	74	sham	beh	kind_beh_sham	kind	1			149	3	1570			0.339																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	100	ive	beh	kind_beh_ive	kind	1			101	3	1312.9			1.17																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	121	ive	beh	kind_beh_ive	kind	1			52	3	1413.4			0.945																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	68	ive	beh	kind_beh_ive	kind	1			132	2	1621.7			0.825																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	91	ive	beh	kind_beh_ive	kind	1			57	3	1451.2			1.153																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	101	ive	beh	kind_beh_ive	kind	1			191	2	1671.7			2.272																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	73	ive	beh	kind_beh_ive	kind	1			54	2	1516.3			0.643																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	84	ive	beh	kind_beh_ive	kind	1			34	2	1758.4			0.743																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	72	ive	beh	kind_beh_ive	kind	1			148	3	1445.8			0.979																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	102	ive	beh	kind_beh_ive	kind	1			177	1	1708.7			0.389																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	119	ive	beh	kind_beh_ive	kind	1			53	2	1039.8			1.124																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	89	ive	beh	kind_beh_ive	kind	1			79	3	1376.7			1.182																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	114	ive	beh	kind_beh_ive	kind	1			600	2	1148.8			0.596																						0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	71	SE	beh	kind_beh_SE	kind	3			76	3	1289.8	6310.413	18.333	1.184	20.93		296	87.91003	41	146.4	64.68	142.52		2	13.12	3	15	94.96	131.36	43.08		395	12.076	340.09		0																												50	18	1247	59.38095
Kindling_behaviour	P11	rat	female	Sprague Dawley	67	SE	beh	kind_beh_SE	kind	3	75.8		19	1	1397	4749.005	3.98	0.832	16.34		428	81.02445	22	249.44	36	74.44		4	21.96	8	12	175.84	50.72	8.84		719	21.991			0																												110	9	1104	50.18182
Kindling_behaviour	P11	rat	female	Sprague Dawley	81	SE	beh	kind_beh_SE	kind	3	98.9		231	3	1309.8	5069.605		0.697	32.06		355	83.61805	31	171.24	70.04	99.92		4	2.24	10	4	171.24	29.44	0		266	13.847	57.21		0																												75	11	1207	54.86364
Kindling_behaviour	P11	rat	female	Sprague Dawley	112	SE	beh	kind_beh_SE	kind	3	70.6		147	2	1689	4777.005	7.21	0.88			316	84.93078	36	243.12	70.92	110.72		6	5.48	10	5	197.64	9.6	0		0	13.942	7.92		0																												130	10	1153	52.40909
Kindling_behaviour	P11	rat	female	Sprague Dawley	98	SE	beh	kind_beh_SE	kind	3	86.3		48	2	1873.5	4657.761	1.466	0.819	24.44		309	83.07768	24	227.72	60.96	43		9	0.04	8	2	220.28	12.04	0		2291	46.154	205.53		0																												200	14	1232	58.66667
Kindling_behaviour	P11	rat	female	Sprague Dawley	82	SE	beh	kind_beh_SE	kind	3	114.3		81	2	1904.5	4227.608	11.879	1.256	25.11		360	76.30548	20	226.56	100.92	87.12		6	25.96	5	6	146.72	64.56	17.8		1211	55.0805	40.36		0																												90	13	1182	56.28571
Kindling_behaviour	P11	rat	female	Sprague Dawley	108	SE	beh	kind_beh_SE	kind	3	87.7		82	3	1810.1	5694.907	21.585	0.115	12.34			78.67454	28	204.4	53.84	85.08		3	3.08	6	5	207.76	26.32	2.24		361	2.964	163.12		0																												200	16	1171	53.22727
Kindling_behaviour	P11	rat	female	Sprague Dawley	96	SE	beh	kind_beh_SE	kind	3	101.9		86	1	604.2	4917.124	11.362	0.706	32.95		346	86.14663	30	179.28	124.32	75.52		5	5.48	5	16	109.72	141.24	52.28		647	20.1815	358.91		0																												90	18	1011	48.14286
Kindling_behaviour	P11	rat	female	Sprague Dawley	90	SE	beh	kind_beh_SE	kind	3					1846.8						427	50																		0																												200	14		
Kindling_behaviour	P11	rat	female	Sprague Dawley	69	SE	beh	kind_beh_SE	kind	3	118		3	2	1160.6	5519.867	19.833	0.67	11.59		346	81.53846	20	218	62.64	50.32		7	0.24	13	9	190.88	15.48	0		350	6.638	171.31		0																												110	18	1458	66.27273
Kindling_behaviour	P11	rat	female	Sprague Dawley	75	SE	beh	kind_beh_SE	kind	3	121.2		24	1	1623.3	5901.684	19.509	1.195	13.69		440	84.53006	20	191.92	61.68	96.76		4	2.36	9	12	143.84	68.6	17.64		767	10.2345	175.89		0																												36	12	1317	59.86364
Kindling_behaviour	P11	rat	female	Sprague Dawley	88	SE	beh	kind_beh_SE	kind	3	99.5		20	3	1780.4	4915.016	4.406	1.048	28.45		440	80.64147	28	198.68	67.4	77.56		6	10.68	13	9	192.56	25.8	1.44		299	2.006	10.84		0																												200	15	1276	58
Kindling_behaviour	P11	rat	female	Sprague Dawley	110	sham	beh	kind_beh_sham	kind	3	79.7		34	3	1761.9	4489.317	39.84	0.611	39.49		478	87.06356	30	242.68	58.56	123.28		5	2.56	9	18	105.96	116.08	41.88		831	130.8425	190		0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	93	sham	beh	kind_beh_sham	kind	3	76.6		52	3	1599.2	4828.029	27.392	0.905	26.73		441	84.9739	30	205	125.48	42.56		6	1.8	5	14	115.68	129.04	51.04		454	0	16.16		0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	83	sham	beh	kind_beh_sham	kind	3	86.1				1840.7	4310.67					446	50	26	267.12	66.64															0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	107	sham	beh	kind_beh_sham	kind	3	63.4		28	2	1196.4	5190.979	129.473	0.592	19.04		305	84.6566	30	208.28	38.64	135.24		2	4.88	5	14	98.92	100.72	31		2719	24.3415	137.44		0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	116	sham	beh	kind_beh_sham	kind	3	85.6		290	2	1653.8	4804.155	15.499	0.636	28.44		475	83.32416	17	241.8	33.2	101.24		5	2.2	11	3	252.48	8.48	0		696	96.207			0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	79	sham	beh	kind_beh_sham	kind	3	93.3		22	1	1610.2	4845.09	42.806	0.815	18.36		394	86.26422	16	188.8	64.92	142.68		6	5.76	7	4	168.52	48.8	22.04		3496	33.1165	458.17		0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	103	sham	beh	kind_beh_sham	kind	3	73.6		75	2	1914.1	4746.706	153.33	0.18	9.81		397	76.16785	32	236.24	57.04	115.12		5	0.4	7	9	192.16	18.76	0		1401	30.579	437.81		0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	113	sham	beh	kind_beh_sham	kind	3	69		19	2	1065.8	4773.747	88.806	0.704			365	85.97211	28	190.44	43.4	126.2		4	1.44	5	16	104.16	120.4	36		690	33.4605			0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	76	sham	beh	kind_beh_sham	kind	3	103.4		37	3	1841.4	7320.998	28.406	0.437	26.73		463	85.12241	26	166.16	163.92	135.8		8	1.4	17	8	188.64	35	0		342	7.407			0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	77	sham	beh	kind_beh_sham	kind	3	74.1		4	3	1776.1	6064.168	14.041	0.437	29.57		475	87.05667	28	188.8	42.96	112.44		4	2.52	6	13	171.08	59.96	19.24		755	2.638			0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	118	sham	beh	kind_beh_sham	kind	3	52.8		600	2	642.5	4247.728		0.989	18.5		397	85.01893	25	273.28	86.28	105.68		7	0.6	7	16	168.8	80.64	26.8		1658	4.624	90.4		0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	74	sham	beh	kind_beh_sham	kind	3	91.6		65	1	1548.1	6981.576	22.211	0.683	16.61		463	89.4134	28	148.92	112.44	91.68		3	6.88	6	13	121.56	69.72	29.48		20000	4	150.56		0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	100	ive	beh	kind_beh_ive	kind	3	60.2		65	3	885.7	4400.683	39.859	1.791	24.78		311	80.02443	28	228.8	62.24	95.72		1	4.32	4	17	94.76	136.96	47.32		20000	4.534	105.47		0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	121	ive	beh	kind_beh_ive	kind	3	41.1		16	3	1359.5	4774.964	35.219	0.974	42.84		292	85.70791	27	212.64	48.2	79.04		3	3.88	5	23	96.56	124.36	62.6		690	32.4865	182.25		0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	68	ive	beh	kind_beh_ive	kind	3	63.4		14	2	1256.6	5926.945	50.919	0.59	35.51		305	78.9966	16	207.04	27.32	132.6		8	0.4	9	12	155.44	77.8	21.44		3315	10.699	138.75		0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	91	ive	beh	kind_beh_ive	kind	3	81.4		29	3	1396.9	4608.879	7.376	0.775	29.31		299	83.85321	24	188.36	113.96	75.24		6	0	8	14	143.36	87.92	41.96		2673	15.8775			0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	101	ive	beh	kind_beh_ive	kind	3	68.8		108	3	1567.6	5149.985	42.168	1.531	24.69		320	84.5993	28	205.44	103.12	130.96		7	17.36	5	11	119	103.2	37.84		336	3.8785			0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	73	ive	beh	kind_beh_ive	kind	3	85.6		114	2	1515.3	6313.855	91.741	0.634	33.68		318	85.84027	30	192	92.36	133.56		5	7.8	10	13	145.56	76.4	40.92		256	58.225	107.65		0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	84	ive	beh	kind_beh_ive	kind	3			114	3	1429.5	4460.371	24.139	0.184	44.96		300	86.7121	26	239.68	184.8	135.8		4	2.6	4	9	152.24	71.32	23.28		500	7.968	158.16		0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	72	ive	beh	kind_beh_ive	kind	3	77.9		60	3	1839.9	7658.131	37.223	7.186	15.51		302	87.4711	14	143.72	139.6	163		0	31.76	7	14	116.96	108.4	42.2		853	4.818	100.29		0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	102	ive	beh	kind_beh_ive	kind	3	138.6		32	3	1646.2	4555.903	18.567	0.901	21.3		282	53.32855	30	269.96	57.36	140.76		4	2.8	6	17	120.88	96.96	36.48		915	2.132	27.65		0																															
Kindling_behaviour	P11	rat	female	Sprague Dawley	119	ive	beh	kind_beh_ive	kind	3	34.3		59	2	1700.8	4101.724	21.703	0.844	32.44		311	84.08578	27	254.84	25.44	148.64		3	2	8	8	130.52	73.2	8.88		467	5.126	50.45		0																															
